open_time,open,high,low,close,quote_asset_volume
1503037048000,4297.13,4297.13,4297.13,4297.13,0
1503037049000,4297.13,4297.13,4297.13,4297.13,0
1503037050000,4297.13,4297.13,4297.13,4297.13,0
1503037051000,4297.13,4297.13,4297.13,4297.13,0
1503037052000,4297.13,4297.13,4297.13,4297.13,0
1503037053000,4297.13,4297.13,4297.13,4297.13,0
1503037054000,4297.13,4297.13,4297.13,4297.13,0
1503037055000,4297.13,4297.13,4297.13,4297.13,0
1503037056000,4297.13,4297.13,4297.13,4297.13,0
1503037057000,4297.13,4297.13,4297.13,4297.13,0
1503037058000,4297.13,4297.13,4297.13,4297.13,0
1503037059000,4297.13,4297.13,4297.13,4297.13,0
1503037060000,4297.13,4297.13,4297.13,4297.13,0
1503037061000,4297.13,4297.13,4297.13,4297.13,0
1503037062000,4297.13,4297.13,4297.13,4297.13,0
1503037063000,4297.13,4297.13,4297.13,4297.13,0
1503037064000,4297.13,4297.13,4297.13,4297.13,0
1503037065000,4297.13,4297.13,4297.13,4297.13,0
1503037066000,4297.13,4297.13,4297.13,4297.13,0
1503037067000,4297.13,4297.13,4297.13,4297.13,0
1503037068000,4297.13,4297.13,4297.13,4297.13,0
1503037069000,4297.13,4297.13,4297.13,4297.13,0
1503037070000,4297.13,4297.13,4297.13,4297.13,0
1503037071000,4297.13,4297.13,4297.13,4297.13,0
1503037072000,4297.13,4297.13,4297.13,4297.13,0
1503037073000,4297.13,4297.13,4297.13,4297.13,0
1503037074000,4297.13,4297.13,4297.13,4297.13,0
1503037075000,4297.13,4297.13,4297.13,4297.13,0
1503037076000,4297.13,4297.13,4297.13,4297.13,0
1503037077000,4297.13,4297.13,4297.13,4297.13,0
1503037078000,4297.13,4297.13,4297.13,4297.13,0
1503037079000,4297.13,4297.13,4297.13,4297.13,0
1503037080000,4297.13,4297.13,4297.13,4297.13,0
1503037081000,4297.13,4297.13,4297.13,4297.13,0
1503037082000,4297.13,4297.13,4297.13,4297.13,0
1503037083000,4297.13,4297.13,4297.13,4297.13,0
1503037084000,4297.13,4297.13,4297.13,4297.13,0
1503037085000,4297.13,4297.13,4297.13,4297.13,0
1503037086000,4297.13,4297.13,4297.13,4297.13,0
1503037087000,4297.13,4297.13,4297.13,4297.13,0
1503037088000,4297.13,4297.13,4297.13,4297.13,0
1503037089000,4297.13,4297.13,4297.13,4297.13,0
1503037090000,4297.13,4297.13,4297.13,4297.13,0
1503037091000,4297.13,4297.13,4297.13,4297.13,0
1503037092000,4297.13,4297.13,4297.13,4297.13,0
1503037093000,4297.13,4297.13,4297.13,4297.13,0
1503037094000,4297.13,4297.13,4297.13,4297.13,0
1503037095000,4297.13,4297.13,4297.13,4297.13,0
1503037096000,4297.13,4297.13,4297.13,4297.13,0
1503037097000,4297.13,4297.13,4297.13,4297.13,0
1503037098000,4297.13,4297.13,4297.13,4297.13,0
1503037099000,4297.13,4297.13,4297.13,4297.13,0
1503037100000,4297.13,4297.13,4297.13,4297.13,0
1503037101000,4297.13,4297.13,4297.13,4297.13,0
1503037102000,4297.13,4297.13,4297.13,4297.13,0
1503037103000,4297.13,4297.13,4297.13,4297.13,0
1503037104000,4297.13,4297.13,4297.13,4297.13,0
1503037105000,4297.13,4297.13,4297.13,4297.13,0
1503037106000,4297.13,4297.13,4297.13,4297.13,0
1503037107000,4297.13,4297.13,4297.13,4297.13,0
1503037108000,4297.13,4297.13,4297.13,4297.13,0
1503037109000,4297.13,4297.13,4297.13,4297.13,0
1503037110000,4297.13,4297.13,4297.13,4297.13,0
1503037111000,4297.13,4297.13,4297.13,4297.13,0
1503037112000,4297.13,4297.13,4297.13,4297.13,0
1503037113000,4297.13,4297.13,4297.13,4297.13,0
1503037114000,4297.13,4297.13,4297.13,4297.13,0
1503037115000,4297.13,4297.13,4297.13,4297.13,0
1503037116000,4297.13,4297.13,4297.13,4297.13,0
1503037117000,4297.13,4297.13,4297.13,4297.13,0
1503037118000,4297.13,4297.13,4297.13,4297.13,0
1503037119000,4297.13,4297.13,4297.13,4297.13,0
1503037120000,4297.13,4297.13,4297.13,4297.13,0
1503037121000,4297.13,4297.13,4297.13,4297.13,0
1503037122000,4297.13,4297.13,4297.13,4297.13,0
1503037123000,4297.13,4297.13,4297.13,4297.13,0
1503037124000,4297.13,4297.13,4297.13,4297.13,0
1503037125000,4297.13,4297.13,4297.13,4297.13,0
1503037126000,4297.13,4297.13,4297.13,4297.13,0
1503037127000,4297.13,4297.13,4297.13,4297.13,0
1503037128000,4297.13,4297.13,4297.13,4297.13,0
1503037129000,4297.13,4297.13,4297.13,4297.13,0
1503037130000,4297.13,4297.13,4297.13,4297.13,0
1503037131000,4297.13,4297.13,4297.13,4297.13,0
1503037132000,4297.13,4297.13,4297.13,4297.13,0
1503037133000,4297.13,4297.13,4297.13,4297.13,0
1503037134000,4297.13,4297.13,4297.13,4297.13,0
1503037135000,4297.13,4297.13,4297.13,4297.13,0
1503037136000,4297.13,4297.13,4297.13,4297.13,0
1503037137000,4297.13,4297.13,4297.13,4297.13,0
1503037138000,4297.13,4297.13,4297.13,4297.13,0
1503037139000,4297.13,4297.13,4297.13,4297.13,0
1503037140000,4297.13,4297.13,4297.13,4297.13,0
1503037141000,4297.13,4297.13,4297.13,4297.13,0
1503037142000,4297.13,4297.13,4297.13,4297.13,0
1503037143000,4297.13,4297.13,4297.13,4297.13,0
1503037144000,4297.13,4297.13,4297.13,4297.13,0
1503037145000,4297.13,4297.13,4297.13,4297.13,0
1503037146000,4297.13,4297.13,4297.13,4297.13,0
1503037147000,4297.13,4297.13,4297.13,4297.13,0
1503037148000,4297.13,4297.13,4297.13,4297.13,0
1503037149000,4297.13,4297.13,4297.13,4297.13,0
1503037150000,4297.13,4297.13,4297.13,4297.13,0
1503037151000,4297.13,4297.13,4297.13,4297.13,0
1503037152000,4297.13,4297.13,4297.13,4297.13,0
1503037153000,4297.13,4297.13,4297.13,4297.13,0
1503037154000,4297.13,4297.13,4297.13,4297.13,0
1503037155000,4297.13,4297.13,4297.13,4297.13,0
1503037156000,4297.13,4297.13,4297.13,4297.13,0
1503037157000,4297.13,4297.13,4297.13,4297.13,0
1503037158000,4297.13,4297.13,4297.13,4297.13,0
1503037159000,4297.13,4297.13,4297.13,4297.13,0
1503037160000,4297.13,4297.13,4297.13,4297.13,0
1503037161000,4297.13,4297.13,4297.13,4297.13,0
1503037162000,4297.13,4297.13,4297.13,4297.13,0
1503037163000,4297.13,4297.13,4297.13,4297.13,0
1503037164000,4297.13,4297.13,4297.13,4297.13,2035.38289293
1503037165000,4297.13,4297.13,4297.13,4297.13,0
1503037166000,4297.13,4297.13,4297.13,4297.13,0
1503037167000,4297.13,4297.13,4297.13,4297.13,0
1503037168000,4297.13,4297.13,4297.13,4297.13,77.34834
1503037169000,4297.13,4297.13,4297.13,4297.13,162.93857534
1503037170000,4297.13,4297.13,4297.13,4297.13,0
1503037171000,4297.13,4297.13,4297.13,4297.13,0
1503037172000,4297.13,4297.13,4297.13,4297.13,0
1503037173000,4297.13,4297.13,4297.13,4297.13,0
1503037174000,4297.13,4297.13,4297.13,4297.13,0
1503037175000,4297.13,4297.13,4297.13,4297.13,0
1503037176000,4297.13,4297.13,4297.13,4297.13,0
1503037177000,4297.13,4297.13,4297.13,4297.13,0
1503037178000,4297.13,4297.13,4297.13,4297.13,0
1503037179000,4297.13,4297.13,4297.13,4297.13,0
1503037180000,4297.13,4297.13,4297.13,4297.13,0
1503037181000,4297.13,4297.13,4297.13,4297.13,0
1503037182000,4297.13,4297.13,4297.13,4297.13,0
1503037183000,4297.13,4297.13,4297.13,4297.13,0
1503037184000,4297.13,4297.13,4297.13,4297.13,0
1503037185000,4297.13,4297.13,4297.13,4297.13,0
1503037186000,4297.13,4297.13,4297.13,4297.13,0
1503037187000,4297.13,4297.13,4297.13,4297.13,0
1503037188000,4297.13,4297.13,4297.13,4297.13,0
1503037189000,4297.13,4297.13,4297.13,4297.13,0
1503037190000,4297.13,4297.13,4297.13,4297.13,0
1503037191000,4297.13,4297.13,4297.13,4297.13,0
1503037192000,4297.13,4297.13,4297.13,4297.13,0
1503037193000,4297.13,4297.13,4297.13,4297.13,0
1503037194000,4297.13,4297.13,4297.13,4297.13,0
1503037195000,4297.13,4297.13,4297.13,4297.13,0
1503037196000,4297.13,4297.13,4297.13,4297.13,0
1503037197000,4297.13,4297.13,4297.13,4297.13,0
1503037198000,4297.13,4297.13,4297.13,4297.13,0
1503037199000,4297.13,4297.13,4297.13,4297.13,0
1503037200000,4297.13,4297.13,4297.13,4297.13,0
1503037201000,4297.13,4297.13,4297.13,4297.13,0
1503037202000,4297.13,4297.13,4297.13,4297.13,0
1503037203000,4297.13,4297.13,4297.13,4297.13,0
1503037204000,4297.13,4297.13,4297.13,4297.13,0
1503037205000,4297.13,4297.13,4297.13,4297.13,0
1503037206000,4297.13,4297.13,4297.13,4297.13,0
1503037207000,4297.13,4297.13,4297.13,4297.13,0
1503037208000,4297.13,4297.13,4297.13,4297.13,0
1503037209000,4297.13,4297.13,4297.13,4297.13,0
1503037210000,4297.13,4297.13,4297.13,4297.13,0
1503037211000,4297.13,4297.13,4297.13,4297.13,0
1503037212000,4297.13,4297.13,4297.13,4297.13,0
1503037213000,4297.13,4297.13,4297.13,4297.13,0
1503037214000,4297.13,4297.13,4297.13,4297.13,0
1503037215000,4297.13,4297.13,4297.13,4297.13,0
1503037216000,4297.13,4297.13,4297.13,4297.13,0
1503037217000,4297.13,4297.13,4297.13,4297.13,0
1503037218000,4297.13,4297.13,4297.13,4297.13,0
1503037219000,4297.13,4297.13,4297.13,4297.13,0
1503037220000,4297.13,4297.13,4297.13,4297.13,0
1503037221000,4297.13,4297.13,4297.13,4297.13,0
1503037222000,4297.13,4297.13,4297.13,4297.13,0
1503037223000,4297.13,4297.13,4297.13,4297.13,0
1503037224000,4297.13,4297.13,4297.13,4297.13,0
1503037225000,4297.13,4297.13,4297.13,4297.13,0
1503037226000,4297.13,4297.13,4297.13,4297.13,0
1503037227000,4297.13,4297.13,4297.13,4297.13,0
1503037228000,4297.13,4297.13,4297.13,4297.13,0
1503037229000,4297.13,4297.13,4297.13,4297.13,0
1503037230000,4297.13,4297.13,4297.13,4297.13,0
1503037231000,4297.13,4297.13,4297.13,4297.13,0
1503037232000,4297.13,4297.13,4297.13,4297.13,0
1503037233000,4297.13,4297.13,4297.13,4297.13,0
1503037234000,4297.13,4297.13,4297.13,4297.13,0
1503037235000,4297.13,4297.13,4297.13,4297.13,0
1503037236000,4297.13,4297.13,4297.13,4297.13,0
1503037237000,4297.13,4297.13,4297.13,4297.13,0
1503037238000,4297.13,4297.13,4297.13,4297.13,0
1503037239000,4297.13,4297.13,4297.13,4297.13,0
1503037240000,4297.13,4297.13,4297.13,4297.13,0
1503037241000,4297.13,4297.13,4297.13,4297.13,0
1503037242000,4297.13,4297.13,4297.13,4297.13,0
1503037243000,4297.13,4297.13,4297.13,4297.13,0
1503037244000,4297.13,4297.13,4297.13,4297.13,0
1503037245000,4297.13,4297.13,4297.13,4297.13,0
1503037246000,4297.13,4297.13,4297.13,4297.13,0
1503037247000,4297.13,4297.13,4297.13,4297.13,0
1503037248000,4297.13,4297.13,4297.13,4297.13,0
1503037249000,4297.13,4297.13,4297.13,4297.13,0
1503037250000,4297.13,4297.13,4297.13,4297.13,0
1503037251000,4297.13,4297.13,4297.13,4297.13,0
1503037252000,4297.13,4297.13,4297.13,4297.13,0
1503037253000,4297.13,4297.13,4297.13,4297.13,0
1503037254000,4297.13,4297.13,4297.13,4297.13,0
1503037255000,4297.13,4297.13,4297.13,4297.13,0
1503037256000,4297.13,4297.13,4297.13,4297.13,0
1503037257000,4297.13,4297.13,4297.13,4297.13,0
1503037258000,4297.13,4297.13,4297.13,4297.13,0
1503037259000,4297.13,4297.13,4297.13,4297.13,0
1503037260000,4297.13,4297.13,4297.13,4297.13,0
1503037261000,4297.13,4297.13,4297.13,4297.13,0
1503037262000,4297.13,4297.13,4297.13,4297.13,0
1503037263000,4297.13,4297.13,4297.13,4297.13,0
1503037264000,4297.13,4297.13,4297.13,4297.13,0
1503037265000,4297.13,4297.13,4297.13,4297.13,0
1503037266000,4297.13,4297.13,4297.13,4297.13,0
1503037267000,4297.13,4297.13,4297.13,4297.13,0
1503037268000,4297.13,4297.13,4297.13,4297.13,0
1503037269000,4297.13,4297.13,4297.13,4297.13,0
1503037270000,4297.13,4297.13,4297.13,4297.13,0
1503037271000,4297.13,4297.13,4297.13,4297.13,0
1503037272000,4297.13,4297.13,4297.13,4297.13,0
1503037273000,4297.13,4297.13,4297.13,4297.13,0
1503037274000,4297.13,4297.13,4297.13,4297.13,0
1503037275000,4297.13,4297.13,4297.13,4297.13,0
1503037276000,4297.13,4297.13,4297.13,4297.13,0
1503037277000,4297.13,4297.13,4297.13,4297.13,0
1503037278000,4297.13,4297.13,4297.13,4297.13,0
1503037279000,4297.13,4297.13,4297.13,4297.13,0
1503037280000,4297.13,4297.13,4297.13,4297.13,0
1503037281000,4297.13,4297.13,4297.13,4297.13,0
1503037282000,4297.13,4297.13,4297.13,4297.13,0
1503037283000,4297.13,4297.13,4297.13,4297.13,0
1503037284000,4297.13,4297.13,4297.13,4297.13,0
1503037285000,4297.13,4297.13,4297.13,4297.13,0
1503037286000,4297.13,4297.13,4297.13,4297.13,0
1503037287000,4297.13,4297.13,4297.13,4297.13,0
1503037288000,4297.13,4297.13,4297.13,4297.13,0
1503037289000,4297.13,4297.13,4297.13,4297.13,0
1503037290000,4297.13,4297.13,4297.13,4297.13,0
1503037291000,4297.13,4297.13,4297.13,4297.13,0
1503037292000,4297.13,4297.13,4297.13,4297.13,0
1503037293000,4297.13,4297.13,4297.13,4297.13,0
1503037294000,4297.13,4297.13,4297.13,4297.13,0
1503037295000,4297.13,4297.13,4297.13,4297.13,0
1503037296000,4297.13,4297.13,4297.13,4297.13,0
1503037297000,4297.13,4297.13,4297.13,4297.13,0
1503037298000,4297.13,4297.13,4297.13,4297.13,0
1503037299000,4297.13,4297.13,4297.13,4297.13,0
1503037300000,4297.13,4297.13,4297.13,4297.13,0
1503037301000,4297.13,4297.13,4297.13,4297.13,0
1503037302000,4297.13,4297.13,4297.13,4297.13,0
1503037303000,4297.13,4297.13,4297.13,4297.13,0
1503037304000,4297.13,4297.13,4297.13,4297.13,0
1503037305000,4297.13,4297.13,4297.13,4297.13,0
1503037306000,4297.13,4297.13,4297.13,4297.13,0
1503037307000,4297.13,4297.13,4297.13,4297.13,0
1503037308000,4297.13,4297.13,4297.13,4297.13,1203.82807811
1503037309000,4297.13,4297.13,4297.13,4297.13,0
1503037310000,4297.13,4297.13,4297.13,4297.13,0
1503037311000,4297.13,4297.13,4297.13,4297.13,0
1503037312000,4297.13,4297.13,4297.13,4297.13,0
1503037313000,4297.13,4297.13,4297.13,4297.13,0
1503037314000,4297.13,4297.13,4297.13,4297.13,0
1503037315000,4297.13,4297.13,4297.13,4297.13,0
1503037316000,4297.13,4297.13,4297.13,4297.13,0
1503037317000,4297.13,4297.13,4297.13,4297.13,0
1503037318000,4297.13,4297.13,4297.13,4297.13,0
1503037319000,4297.13,4297.13,4297.13,4297.13,0
1503037320000,4297.13,4297.13,4297.13,4297.13,0
1503037321000,4297.13,4297.13,4297.13,4297.13,0
1503037322000,4297.13,4297.13,4297.13,4297.13,0
1503037323000,4297.13,4297.13,4297.13,4297.13,0
1503037324000,4297.13,4297.13,4297.13,4297.13,0
1503037325000,4297.13,4297.13,4297.13,4297.13,0
1503037326000,4262.32,4262.32,4262.32,4262.32,1184.15348008
1503037327000,4262.32,4262.32,4262.32,4262.32,0
1503037328000,4262.32,4262.32,4262.32,4262.32,0
1503037329000,4262.32,4262.32,4262.32,4262.32,0
1503037330000,4262.32,4262.32,4262.32,4262.32,0
1503037331000,4262.32,4262.32,4262.32,4262.32,0
1503037332000,4262.32,4262.32,4262.32,4262.32,0
1503037333000,4297.13,4297.13,4297.13,4297.13,2308.16470533
1503037334000,4297.13,4297.13,4297.13,4297.13,0
1503037335000,4297.13,4297.13,4297.13,4297.13,0
1503037336000,4297.13,4297.13,4297.13,4297.13,0
1503037337000,4297.13,4297.13,4297.13,4297.13,0
1503037338000,4297.13,4297.13,4297.13,4297.13,0
1503037339000,4297.13,4297.13,4297.13,4297.13,0
1503037340000,4297.13,4297.13,4297.13,4297.13,0
1503037341000,4297.13,4297.13,4297.13,4297.13,0
1503037342000,4297.13,4297.13,4297.13,4297.13,0
1503037343000,4297.13,4297.13,4297.13,4297.13,0
1503037344000,4297.13,4297.13,4297.13,4297.13,0
1503037345000,4297.13,4297.13,4297.13,4297.13,0
1503037346000,4297.13,4297.13,4297.13,4297.13,0
1503037347000,4297.13,4297.13,4297.13,4297.13,0
1503037348000,4297.13,4297.13,4297.13,4297.13,0
1503037349000,4297.13,4297.13,4297.13,4297.13,0
1503037350000,4297.13,4297.13,4297.13,4297.13,0
1503037351000,4297.13,4297.13,4297.13,4297.13,0
1503037352000,4297.13,4297.13,4297.13,4297.13,0
1503037353000,4297.13,4297.13,4297.13,4297.13,0
1503037354000,4297.13,4297.13,4297.13,4297.13,0
1503037355000,4297.13,4297.13,4297.13,4297.13,0
1503037356000,4297.13,4297.13,4297.13,4297.13,0
1503037357000,4297.13,4297.13,4297.13,4297.13,0
1503037358000,4297.13,4297.13,4297.13,4297.13,0
1503037359000,4297.13,4297.13,4297.13,4297.13,0
1503037360000,4297.13,4297.13,4297.13,4297.13,0
1503037361000,4297.13,4297.13,4297.13,4297.13,0
1503037362000,4297.13,4297.13,4297.13,4297.13,0
1503037363000,4297.13,4297.13,4297.13,4297.13,0
1503037364000,4297.13,4297.13,4297.13,4297.13,0
1503037365000,4297.13,4297.13,4297.13,4297.13,0
1503037366000,4297.13,4297.13,4297.13,4297.13,0
1503037367000,4297.13,4297.13,4297.13,4297.13,0
1503037368000,4297.13,4297.13,4297.13,4297.13,336.12580573
1503037369000,4297.13,4297.13,4297.13,4297.13,0
1503037370000,4297.13,4297.13,4297.13,4297.13,0
1503037371000,4297.13,4297.13,4297.13,4297.13,0
1503037372000,4297.13,4297.13,4297.13,4297.13,0
1503037373000,4297.13,4297.13,4297.13,4297.13,0
1503037374000,4297.13,4297.13,4297.13,4297.13,0
1503037375000,4297.13,4297.13,4297.13,4297.13,0
1503037376000,4297.13,4297.13,4297.13,4297.13,0
1503037377000,4297.13,4297.13,4297.13,4297.13,0
1503037378000,4297.13,4297.13,4297.13,4297.13,0
1503037379000,4297.13,4297.13,4297.13,4297.13,0
1503037380000,4297.13,4297.13,4297.13,4297.13,0
1503037381000,4297.13,4297.13,4297.13,4297.13,0
1503037382000,4297.13,4297.13,4297.13,4297.13,0
1503037383000,4297.13,4297.13,4297.13,4297.13,0
1503037384000,4297.13,4297.13,4297.13,4297.13,0
1503037385000,4297.13,4297.13,4297.13,4297.13,0
1503037386000,4297.13,4297.13,4297.13,4297.13,0
1503037387000,4297.13,4297.13,4297.13,4297.13,0
1503037388000,4297.13,4297.13,4297.13,4297.13,0
1503037389000,4297.13,4297.13,4297.13,4297.13,0
1503037390000,4297.13,4297.13,4297.13,4297.13,0
1503037391000,4297.13,4297.13,4297.13,4297.13,0
1503037392000,4297.13,4297.13,4297.13,4297.13,0
1503037393000,4297.13,4297.13,4297.13,4297.13,0
1503037394000,4297.13,4297.13,4297.13,4297.13,0
1503037395000,4297.13,4297.13,4297.13,4297.13,0
1503037396000,4297.13,4297.13,4297.13,4297.13,0
1503037397000,4297.13,4297.13,4297.13,4297.13,0
1503037398000,4297.13,4297.13,4297.13,4297.13,0
1503037399000,4297.13,4297.13,4297.13,4297.13,0
1503037400000,4297.13,4297.13,4297.13,4297.13,0
1503037401000,4297.13,4297.13,4297.13,4297.13,0
1503037402000,4297.13,4297.13,4297.13,4297.13,0
1503037403000,4297.13,4297.13,4297.13,4297.13,0
1503037404000,4297.13,4297.13,4297.13,4297.13,0
1503037405000,4297.13,4297.13,4297.13,4297.13,0
1503037406000,4297.13,4297.13,4297.13,4297.13,0
1503037407000,4297.13,4297.13,4297.13,4297.13,0
1503037408000,4297.13,4297.13,4297.13,4297.13,0
1503037409000,4297.13,4297.13,4297.13,4297.13,0
1503037410000,4297.13,4297.13,4297.13,4297.13,0
1503037411000,4297.13,4297.13,4297.13,4297.13,0
1503037412000,4297.13,4297.13,4297.13,4297.13,0
1503037413000,4297.13,4297.13,4297.13,4297.13,0
1503037414000,4297.13,4297.13,4297.13,4297.13,0
1503037415000,4297.13,4297.13,4297.13,4297.13,0
1503037416000,4297.13,4297.13,4297.13,4297.13,0
1503037417000,4297.13,4297.13,4297.13,4297.13,0
1503037418000,4297.13,4297.13,4297.13,4297.13,0
1503037419000,4297.13,4297.13,4297.13,4297.13,0
1503037420000,4297.13,4297.13,4297.13,4297.13,0
1503037421000,4297.13,4297.13,4297.13,4297.13,0
1503037422000,4297.13,4297.13,4297.13,4297.13,0
1503037423000,4297.13,4297.13,4297.13,4297.13,0
1503037424000,4297.13,4297.13,4297.13,4297.13,0
1503037425000,4297.13,4297.13,4297.13,4297.13,0
1503037426000,4297.13,4297.13,4297.13,4297.13,0
1503037427000,4297.13,4297.13,4297.13,4297.13,0
1503037428000,4297.13,4297.13,4297.13,4297.13,0
1503037429000,4297.13,4297.13,4297.13,4297.13,0
1503037430000,4297.13,4297.13,4297.13,4297.13,0
1503037431000,4297.13,4297.13,4297.13,4297.13,0
1503037432000,4297.13,4297.13,4297.13,4297.13,0
1503037433000,4297.13,4297.13,4297.13,4297.13,0
1503037434000,4297.13,4297.13,4297.13,4297.13,0
1503037435000,4297.13,4297.13,4297.13,4297.13,0
1503037436000,4297.13,4297.13,4297.13,4297.13,0
1503037437000,4297.13,4297.13,4297.13,4297.13,0
1503037438000,4297.13,4297.13,4297.13,4297.13,0
1503037439000,4297.13,4297.13,4297.13,4297.13,0
1503037440000,4297.13,4297.13,4297.13,4297.13,0
1503037441000,4297.13,4297.13,4297.13,4297.13,0
1503037442000,4297.13,4297.13,4297.13,4297.13,0
1503037443000,4297.13,4297.13,4297.13,4297.13,0
1503037444000,4304.67,4304.67,4304.67,4304.67,2623.27450734
1503037445000,4304.67,4304.67,4304.67,4304.67,0
1503037446000,4304.67,4304.67,4304.67,4304.67,0
1503037447000,4304.67,4304.67,4304.67,4304.67,0
1503037448000,4304.67,4304.67,4304.67,4304.67,0
1503037449000,4304.67,4304.67,4304.67,4304.67,0
1503037450000,4304.67,4304.67,4304.67,4304.67,0
1503037451000,4304.67,4304.67,4304.67,4304.67,0
1503037452000,4304.67,4304.67,4304.67,4304.67,0
1503037453000,4304.67,4304.67,4304.67,4304.67,0
1503037454000,4304.67,4304.67,4304.67,4304.67,0
1503037455000,4304.67,4304.67,4304.67,4304.67,0
1503037456000,4304.67,4304.67,4304.67,4304.67,0
1503037457000,4304.67,4304.67,4304.67,4304.67,0
1503037458000,4304.67,4304.67,4304.67,4304.67,0
1503037459000,4304.67,4304.67,4304.67,4304.67,0
1503037460000,4304.67,4304.67,4304.67,4304.67,0
1503037461000,4304.67,4304.67,4304.67,4304.67,0
1503037462000,4304.67,4304.67,4304.67,4304.67,0
1503037463000,4304.67,4304.67,4304.67,4304.67,0
1503037464000,4304.67,4304.67,4304.67,4304.67,0
1503037465000,4304.67,4304.67,4304.67,4304.67,0
1503037466000,4304.67,4304.67,4304.67,4304.67,0
1503037467000,4304.67,4304.67,4304.67,4304.67,0
1503037468000,4304.67,4304.67,4304.67,4304.67,0
1503037469000,4304.67,4304.67,4304.67,4304.67,0
1503037470000,4304.67,4304.67,4304.67,4304.67,0
1503037471000,4304.67,4304.67,4304.67,4304.67,0
1503037472000,4304.67,4304.67,4304.67,4304.67,0
1503037473000,4304.67,4304.67,4304.67,4304.67,0
1503037474000,4304.67,4304.67,4304.67,4304.67,0
1503037475000,4304.67,4304.67,4304.67,4304.67,0
1503037476000,4304.67,4304.67,4304.67,4304.67,0
1503037477000,4304.67,4304.67,4304.67,4304.67,0
1503037478000,4304.67,4304.67,4304.67,4304.67,0
1503037479000,4304.67,4304.67,4304.67,4304.67,0
1503037480000,4304.67,4304.67,4304.67,4304.67,0
1503037481000,4304.67,4304.67,4304.67,4304.67,0
1503037482000,4304.67,4304.67,4304.67,4304.67,0
1503037483000,4304.67,4304.67,4304.67,4304.67,0
1503037484000,4304.67,4304.67,4304.67,4304.67,0
1503037485000,4304.67,4304.67,4304.67,4304.67,0
1503037486000,4304.67,4304.67,4304.67,4304.67,0
1503037487000,4304.67,4304.67,4304.67,4304.67,0
1503037488000,4304.67,4304.67,4304.67,4304.67,0
1503037489000,4304.67,4304.67,4304.67,4304.67,0
1503037490000,4304.67,4304.67,4304.67,4304.67,0
1503037491000,4304.67,4304.67,4304.67,4304.67,0
1503037492000,4304.67,4304.67,4304.67,4304.67,0
1503037493000,4304.67,4304.67,4304.67,4304.67,0
1503037494000,4304.67,4304.67,4304.67,4304.67,0
1503037495000,4304.67,4304.67,4304.67,4304.67,0
1503037496000,4304.67,4304.67,4304.67,4304.67,0
1503037497000,4304.67,4304.67,4304.67,4304.67,0
1503037498000,4304.67,4304.67,4304.67,4304.67,0
1503037499000,4304.67,4304.67,4304.67,4304.67,0
1503037500000,4304.67,4304.67,4304.67,4304.67,504.86030694
1503037501000,4304.67,4304.67,4304.67,4304.67,0
1503037502000,4304.67,4304.67,4304.67,4304.67,0
1503037503000,4304.67,4304.67,4304.67,4304.67,0
1503037504000,4304.67,4304.67,4304.67,4304.67,0
1503037505000,4304.67,4304.67,4304.67,4304.67,0
1503037506000,4304.67,4304.67,4304.67,4304.67,0
1503037507000,4304.67,4304.67,4304.67,4304.67,0
1503037508000,4304.67,4304.67,4304.67,4304.67,0
1503037509000,4304.67,4304.67,4304.67,4304.67,0
1503037510000,4304.67,4304.67,4304.67,4304.67,0
1503037511000,4304.67,4304.67,4304.67,4304.67,0
1503037512000,4304.67,4304.67,4304.67,4304.67,0
1503037513000,4304.67,4304.67,4304.67,4304.67,0
1503037514000,4304.67,4304.67,4304.67,4304.67,0
1503037515000,4304.67,4304.67,4304.67,4304.67,0
1503037516000,4304.67,4304.67,4304.67,4304.67,0
1503037517000,4304.67,4304.67,4304.67,4304.67,0
1503037518000,4304.67,4304.67,4304.67,4304.67,0
1503037519000,4304.67,4304.67,4304.67,4304.67,0
1503037520000,4304.67,4304.67,4304.67,4304.67,0
1503037521000,4304.67,4304.67,4304.67,4304.67,0
1503037522000,4304.67,4304.67,4304.67,4304.67,0
1503037523000,4304.67,4304.67,4304.67,4304.67,0
1503037524000,4304.67,4304.67,4304.67,4304.67,0
1503037525000,4304.67,4304.67,4304.67,4304.67,0
1503037526000,4304.67,4304.67,4304.67,4304.67,0
1503037527000,4290.1,4290.1,4290.1,4290.1,2600.1352278
1503037528000,4290.1,4290.1,4290.1,4290.1,0
1503037529000,4290.1,4290.1,4290.1,4290.1,0
1503037530000,4290.1,4290.1,4290.1,4290.1,0
1503037531000,4290.1,4290.1,4290.1,4290.1,0
1503037532000,4290.1,4290.1,4290.1,4290.1,0
1503037533000,4290.1,4290.1,4290.1,4290.1,0
1503037534000,4290.1,4290.1,4290.1,4290.1,0
1503037535000,4290.1,4290.1,4290.1,4290.1,0
1503037536000,4290.1,4290.1,4290.1,4290.1,0
1503037537000,4290.1,4290.1,4290.1,4290.1,0
1503037538000,4290.1,4290.1,4290.1,4290.1,0
1503037539000,4290.1,4290.1,4290.1,4290.1,0
1503037540000,4290.1,4290.1,4290.1,4290.1,0
1503037541000,4290.1,4290.1,4290.1,4290.1,0
1503037542000,4290.1,4290.1,4290.1,4290.1,0
1503037543000,4290.1,4290.1,4290.1,4290.1,0
1503037544000,4290.1,4290.1,4290.1,4290.1,0
